site,site_0,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18
0,3.0,-1.118298561678793,0.06695779684245873,0.09235038540910374,-0.051912652197369964,0.05748596871635954,-0.03610713859336276,0.050124802658185225,-0.038261346361354906,0.06808369549840862,-0.08049641612808411,0.1335573485788613,0.11196099098868684,0.03380993735028977,-0.035309706978354574,0.10328938362409172,-0.09251019934277158,-1.8941920974127324,0.27572938466167823
1,-1.118298561678793,3.0,-1.2987276108370465,0.05084807708539323,0.01809381613310659,-0.009050358188316723,0.024652905890966515,-0.03690387552119639,0.043294825804993824,-0.06804666179967904,0.27443379438745075,-0.7560644074758174,-0.24455441147116058,0.0881517347541852,-0.04603827291654508,0.005942438234835427,0.015214074337875095,0.10878745215962936,-0.09376902119865685
2,0.06695779684245873,-1.2987276108370465,3.0,-1.0750501335658034,0.0656742828775895,-0.08710375338956908,0.017919508883266086,0.006555131819262016,-0.043088830285141114,0.08257414174145092,-0.21031666749835085,-0.7958958459598356,0.28392424325482457,-0.07373324922731994,0.048247213288979504,-0.037082589112375546,0.0254168410618507,-0.0026268415206573067,-0.006853213065364466
3,0.09235038540910374,0.05084807708539323,-1.0750501335658034,3.0,-1.9022600380169186,0.28304081965642897,-0.10291864306232905,0.10124106593305689,-0.03312204915141775,0.035297100026783546,0.09790565449834562,0.11644839636954003,-0.07292927828953812,0.0675316452570193,-0.038790464819190684,0.04891362365300792,-0.03503869994449074,-0.053390987472076316,0.05827944249167457
4,-0.051912652197369964,0.01809381613310659,0.0656742828775895,-1.9022600380169186,3.0,-1.3748266313067088,0.08068089056543379,-0.08402869904765498,0.031321825057930096,-0.033094145290995435,-0.05076163837300624,-0.07246281714853252,0.04702718899694887,-0.03819738110381407,0.021240401270864333,-0.02628942462965571,0.018360462759370005,0.02803772565179301,-0.03060548930900923
5,0.05748596871635954,-0.009050358188316723,-0.08710375338956908,0.28304081965642897,-1.3748266313067088,3.0,-1.6234642755834916,0.2528083226784483,-0.08572339112437947,0.10116951791709042,0.005954140019434035,0.08995185034597607,-0.035536847901620344,0.04860204039644532,-0.02666936967298553,0.03164601253200819,-0.02141371141343089,-0.031004554911861982,0.034599050636334214
6,-0.03610713859336276,0.024652905890966515,0.017919508883266086,-0.10291864306232905,0.08068089056543379,-1.6234642755834916,3.0,-1.6251555018467072,0.07233635883274804,-0.09316762755865926,0.013918098362138287,-0.07587406726239518,0.026386507671650072,-0.03629579006682972,0.019381652122504242,-0.021985731890559287,0.014290346906219446,0.019489388251533533,-0.022381542736540937
7,0.050124802658185225,-0.03690387552119639,0.006555131819262016,0.10124106593305689,-0.08402869904765498,0.2528083226784483,-1.6251555018467072,3.0,-1.3681484096546628,0.28340032896991096,-0.09323095503265326,0.09107526118514647,-0.009488740762533598,0.060123148824847095,-0.031994334574059854,0.03470819973511403,-0.021751438477928167,-0.02739337776885177,0.032537796800903226
8,-0.038261346361354906,0.043294825804993824,-0.043088830285141114,-0.03312204915141775,0.031321825057930096,-0.08572339112437947,0.07233635883274804,-1.3681484096546628,3.0,-1.9094963824610267,0.06610725410591037,-0.06891671928942603,0.024536574788225973,-0.0570091890250403,0.02953554099574293,-0.030860766635812886,0.018421161775657592,0.02119058075676173,-0.026350724159442524
9,0.06808369549840862,-0.06804666179967904,0.08257414174145092,0.035297100026783546,-0.033094145290995435,0.10116951791709042,-0.09316762755865926,0.28340032896991096,-1.9094963824610267,3.0,-1.0654836190089,0.13908218627440164,0.01373236705712058,0.10951189483425565,-0.058978309396033046,0.06024186410499932,-0.03567197981079626,-0.03866077949034363,0.04915659674200016
10,-0.08049641612808411,0.27443379438745075,-0.21031666749835085,0.09790565449834562,-0.05076163837300624,0.005954140019434035,0.013918098362138287,-0.09323095503265326,0.06610725410591037,-1.0654836190089,3.0,-0.8161860144393315,-1.2503126937728886,0.01877335906187271,0.02129969133768304,-0.013034356106387118,0.026683144872147593,0.05024485932760348,-0.03938895017387897
11,0.1335573485788613,-0.7560644074758174,-0.7958958459598356,0.11644839636954003,-0.07246281714853252,0.08995185034597607,-0.07587406726239518,0.09107526118514647,-0.06891671928942603,0.13908218627440164,-0.8161860144393315,3.0,-0.8015110700582675,0.15280594344274046,-0.088555431806429,0.0953568018384856,-0.07857898001421246,-0.09886731889491622,0.10103273471375263
12,0.11196099098868684,-0.24455441147116058,0.28392424325482457,-0.07292927828953812,0.04702718899694887,-0.035536847901620344,0.026386507671650072,-0.009488740762533598,0.024536574788225973,0.01373236705712058,-1.2503126937728886,-0.8015110700582675,3.0,-1.0885798965031623,0.07029547597434357,-0.07489227710473693,0.011640634395362962,-0.05297033388289095,0.011869724588708873
13,0.03380993735028977,0.0881517347541852,-0.07373324922731994,0.0675316452570193,-0.03819738110381407,0.04860204039644532,-0.03629579006682972,0.060123148824847095,-0.0570091890250403,0.10951189483425565,0.01877335906187271,0.15280594344274046,-1.0885798965031623,3.0,-1.8945988100908608,0.25667028853919577,-0.07906471142752089,-0.033085663020665,0.10050995063637468
14,-0.035309706978354574,-0.04603827291654508,0.048247213288979504,-0.038790464819190684,0.021240401270864333,-0.02666936967298553,0.019381652122504242,-0.031994334574059854,0.02953554099574293,-0.058978309396033046,0.02129969133768304,-0.088555431806429,0.07029547597434357,-1.8945988100908608,3.0,-1.357985484535987,0.07895412043642955,0.034825793567472174,-0.1050387416651093
